route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
STR-BBY-3275,20,4814680,0,Bunbury Bus Stn,104768
STR-BBY-3275,20,4814681,0,Bunbury Bus Stn,104768
PAT-KAL-2710,S104774_14,4787101,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787102,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787103,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787104,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787105,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787106,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787107,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787108,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787109,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787110,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787111,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787112,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787113,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787114,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787115,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787116,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787117,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787118,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787119,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787120,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787121,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787122,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787123,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787124,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787125,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787126,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787127,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787128,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787129,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787130,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787131,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787132,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787133,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787134,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787135,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787136,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787137,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787138,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787139,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787140,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787141,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787142,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787143,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787144,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787145,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787146,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787147,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787148,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787149,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787150,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787151,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787152,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787153,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787154,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787155,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787156,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787157,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787158,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787159,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787160,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787161,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787162,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787163,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787164,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787165,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787166,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787167,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787168,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787169,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787170,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787171,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787172,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787173,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787174,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787175,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787176,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787177,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787178,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787179,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787180,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787181,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787182,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787183,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787184,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787185,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787186,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787187,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787188,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787189,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787190,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787191,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787192,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787193,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787194,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787195,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787196,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787197,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787198,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787199,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787200,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787201,1,Cannington Stn,104774
PAT-KAL-2710,S104774_14,4787202,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4787203,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787204,1,Cannington Stn,104774
PAT-KAL-2710,S104774_32,4787205,1,Cannington Stn,104774
PAT-KAL-2710,S104774_21,4982917,1,Cannington Stn,104774
PAT-KAL-2710,S104775_32,4787206,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787207,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787208,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787209,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787210,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787211,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787212,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104775_32,4787213,1,Curtin University Bus Stn,104775
PAT-KAL-2710,S104776_15,4787214,1,Curtin Central Bus Stn,104776
PAT-KAL-2710,S104777_32,4787215,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787216,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787217,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787218,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787219,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787220,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787221,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787222,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787223,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787224,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787225,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787226,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787227,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787228,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787229,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787230,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787231,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787232,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787233,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787234,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787235,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787236,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787237,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787238,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787239,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787240,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787241,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787242,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787243,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787244,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787245,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787246,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787247,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787248,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787249,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787250,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787251,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787252,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787253,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787254,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787255,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787256,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787257,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787258,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787259,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787260,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787261,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787262,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787263,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787264,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787265,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787266,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787267,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787268,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787269,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787270,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787271,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787272,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787273,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787274,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787275,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787276,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787277,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787278,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787279,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787280,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787281,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787282,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787283,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787284,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787285,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787286,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787287,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787288,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787289,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787290,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787292,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787293,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787294,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787295,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787296,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787297,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787298,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787299,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787300,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787301,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787302,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787303,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787304,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787305,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787306,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787307,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4787308,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4787309,0,Perth Busport,104777
PAT-KAL-2710,S104777_14,4787310,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4975159,0,Perth Busport,104777
PAT-KAL-2710,S104777_32,4975160,0,Perth Busport,104777
PAT-KAL-2710,S104777_21,4975162,0,Perth Busport,104777
PAT-KAL-2710,S104778_32,4787311,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787312,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787313,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787314,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787315,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787316,0,Perth Busport,104778
PAT-KAL-2710,S104778_14,4787317,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787318,0,Perth Busport,104778
PAT-KAL-2710,S104778_32,4787319,0,Perth Busport,104778
PAT-KAL-2710,S104778_21,4787321,0,Perth Busport,104778
PAT-KAL-2710,S104778_14,4975161,0,Perth Busport,104778
PAT-KAL-2710,S104779_15,4787322,0,Elizabeth Quay Bus Stn,104779
PAT-KAL-2711,S104780_32,4787323,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787324,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787325,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787326,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787327,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787328,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787329,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787330,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787331,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787332,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787333,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787334,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787335,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787336,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787337,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787338,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787339,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787340,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787341,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787342,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787343,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787344,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787345,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787346,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787347,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787348,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787349,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787350,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787351,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787352,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787353,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787354,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787355,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787356,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787357,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787358,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787359,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787360,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787361,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787362,1,The Old Mill,104780
PAT-KAL-2711,S104780_14,4787363,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787364,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787365,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787366,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787367,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787368,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787369,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787370,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787371,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787372,1,The Old Mill,104780
PAT-KAL-2711,S104780_21,4787373,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787374,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787375,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787376,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787377,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787378,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787379,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787380,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787381,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787382,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787383,1,The Old Mill,104780
PAT-KAL-2711,S104780_32,4787384,1,The Old Mill,104780
PAT-KAL-2711,S104781_14,4787385,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787386,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787387,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787388,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787389,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787390,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787391,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787392,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787393,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787394,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787395,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787396,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787397,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787398,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787399,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787400,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787401,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787402,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787403,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787404,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787405,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_21,4787406,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787407,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787408,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787409,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787410,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787411,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787412,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787413,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787414,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787415,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787416,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787417,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787418,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787419,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787420,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787421,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787422,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787423,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787424,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787425,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787426,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787427,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787428,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787429,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787430,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787431,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787432,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787433,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787434,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_32,4787435,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787436,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787437,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787438,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787439,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787440,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787441,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787442,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787443,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787444,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787445,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787446,0,Elizabeth Quay Bus Stn,104781
PAT-KAL-2711,S104781_14,4787447,0,Elizabeth Quay Bus Stn,104781
STR-BBY-3272,473,4804258,0,Bunbury Bus Stn,104859
STR-BBY-3272,493,4804259,0,Bunbury Bus Stn,104860
STR-BBY-3272,493,4804260,0,Bunbury Bus Stn,104860
STR-BBY-3272,474,4804261,0,Bunbury Bus Stn,104860
STR-BBY-3272,473,4804262,1,Ince Rd / Alyxia Dr,104861
STR-BBY-3272,473,4804263,1,Picton Primary School,104862
SCT-ROC-2980,15,4886630,1,Dawesville,104944
SCT-FRE-2797,S105057_32,4837695,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837696,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837697,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837698,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837699,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837700,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837701,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837702,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837703,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837704,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837705,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837706,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837707,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837708,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837709,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837710,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837711,0,East Perth,105057
SCT-FRE-2797,S105057_32,4837712,0,East Perth,105057
SCT-FRE-2803,15,4879990,0,Bull Creek Stn,105116
SCT-FRE-2803,15,4879981,1,Fremantle Stn,105117
SWA-CAN-1778,S105206_15,4859515,1,Rossmoyne,105206
SCT-ROC-4018,15,4862753,1,Wellard Stn,105244
STR-BSN-3232,473,4867901,0,Busselton,105276
SWA-SRI-4132,S105354_32,4879959,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879960,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879961,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879962,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879963,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879964,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879965,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879966,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879967,1,Thornlie Stn,105354
SWA-SRI-4132,S105354_32,4879968,1,Thornlie Stn,105354
SWA-SRI-4132,S105355_32,4879969,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879970,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879971,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879972,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879973,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879974,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879975,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879976,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879977,0,Perth Busport,105355
SWA-SRI-4132,S105355_32,4879978,0,Perth Busport,105355
